id,location,name,type
55cba2476c522cafdb059053,"[40.80553099999999, -73.93941099999999]","Wendy'S Old Fashioned Hamburgers","Point"
55cba2476c522cafdb059054,"[40.71137470000001, -74.0156618]","Chop'T Wfc","Point"
55cba2476c522cafdb059055,"[40.7366986, -74.0014137]","Mighty Quinn'S Bbq","Point"
55cba2476c522cafdb059056,"[40.755243, -73.91837199999999]","King Garden Chinese Restaurant","Point"
55cba2476c522cafdb059057,"[40.8826494, -73.8565909]","Nyam & Jam Restaurant","Point"
55cba2476c522cafdb059058,"[40.760432, -73.9215229]","Pye Boat Noodle","Point"
55cba2476c522cafdb059059,"[40.8859118, -73.9102813]","Fresco Tortillas","Point"
55cba2476c522cafdb05905a,"[40.68808620000001, -73.9800161]","Golden Krust Caribbean Barkey&Grill","Point"
55cba2476c522cafdb05905b,"[40.7176114, -73.95191919999999]","Edamama Cute Cuts And More","Point"
55cba2476c522cafdb05905c,"[40.671267, -73.9579043]","El Barrio Burritos","Point"
55cba2476c522cafdb05905d,"[40.8870808, -73.9046619]","New Riverdale Noodle","Point"
55cba2476c522cafdb05905e,"[40.7215581, -73.90413939999999]","Osteria Italiana","Point"
55cba2476c522cafdb05905f,"[40.6413111, -73.77813909999999]","Mcdonald'S","Point"
55cba2476c522cafdb059060,"[40.70775800000001, -73.8622492]","Room 55","Point"
55cba2476c522cafdb059061,"[40.7166368, -73.9995639]","Pasteur Grill & Noodles","Point"
55cba2476c522cafdb059062,"[40.744391, -73.989853]","My Cooking Party","Point"
55cba2476c522cafdb059063,"[40.5232239, -74.2392089]","South Shore Hot Bagels","Point"
55cba2476c522cafdb059064,"[40.793148, -73.940944]","Salud Y Esperanza","Point"
55cba2476c522cafdb059065,"[40.7589933, -73.96979139999999]","Legend 55","Point"
55cba2476c522cafdb059066,"[40.758925, -73.82878099999999]","Shake Shake 8 Ktv","Point"
55cba2476c522cafdb059067,"[40.7443119, -73.99442479999999]","Barcade","Point"
55cba2476c522cafdb059068,"[40.786592, -73.95004899999999]","Judy'S Spanish Restaurant","Point"
55cba2476c522cafdb059069,"[40.7506343, -73.8477874]","Amerivents Catering ","Point"
55cba2476c522cafdb05906a,"[40.8008804, -73.9673993]","Koko Wings","Point"
55cba2476c522cafdb05906b,"[40.7038941, -73.9039626]","Tirana Soccer Club Members Only Llc","Point"
55cba2476c522cafdb05906c,"[40.6817591, -73.83702860000001]","Romeo'S Pizza And Pasta","Point"
55cba2476c522cafdb05906d,"[40.6768333, -73.963566]","Citrico","Point"
55cba2476c522cafdb05906e,"[40.7643625, -73.9841853]","Karaoke Duet","Point"
55cba2476c522cafdb05906f,"[40.5979135, -73.7659962]","Buona Pizza Restaurant","Point"
55cba2476c522cafdb059070,"[40.7539023, -73.9692089]","Red Mango","Point"
55cba2476c522cafdb059071,"[40.8466652, -73.8935298]","Subway","Point"
55cba2476c522cafdb059072,"[40.8775059, -73.84583099999999]","Tranquility Bar & Lounge","Point"
55cba2476c522cafdb059073,"[40.7471535, -73.9743431]","Red Mango","Point"
55cba2476c522cafdb059074,"[40.7409652, -73.9819938]","Bamiyan Persian Cusine","Point"
55cba2476c522cafdb059075,"[40.8170628, -73.9205262]","Merry Land","Point"
55cba2476c522cafdb059076,"[40.819952, -73.91349319999999]","Dunkin Douts","Point"
55cba2476c522cafdb059077,"[40.6878882, -73.964387]","Pratt-Higgins Hall Cafe","Point"
55cba2476c522cafdb059078,"[40.8288189, -73.9265691]","New York Yankees Mvp Club","Point"
55cba2476c522cafdb059079,"[40.8658439, -73.9199751]","Healthy Bite","Point"
55cba2476c522cafdb05907a,"[40.757178, -73.829437]","Ten Jin Xeing Being Restaurant","Point"
55cba2476c522cafdb05907b,"[40.713865, -73.94860899999999]","Northern Bell","Point"
55cba2476c522cafdb05907c,"[40.7129536, -73.96616379999999]","Landhaus","Point"
55cba2476c522cafdb05907d,"[40.7715853, -73.7346577]","Bocconcini","Point"
55cba2476c522cafdb05907e,"[40.697669, -73.937007]","Palisades","Point"
55cba2476c522cafdb05907f,"[40.6652644, -73.98257559999999]","Brookvin","Point"
55cba2476c522cafdb059080,"[40.7972721, -73.9371865]","El Rancho Vegano","Point"
55cba2476c522cafdb059081,"[40.7201041, -73.8421913]","Reef","Point"
55cba2476c522cafdb059082,"[40.752866, -73.972571]","The Harp Bar","Point"
55cba2476c522cafdb059083,"[40.6425282, -73.95697779999999]","Li & Lin'S China Dragon, Inc.","Point"
55cba2476c522cafdb059084,"[40.6345226, -74.02296539999999]","Argan","Point"
55cba2476c522cafdb059085,"[40.74518, -73.97594699999999]","Garlic Pizza Bar","Point"
55cba2476c522cafdb059086,"[40.679086, -73.8209959]","Wild Orchid Bar & Lounge","Point"
55cba2476c522cafdb059087,"[40.7168991, -74.0069287]","Arcade Bakery","Point"
55cba2476c522cafdb059088,"[40.6828291, -73.9630667]","Coffee 11238","Point"
55cba2476c522cafdb059089,"[40.781901, -73.9459151]","Uncle Benny'S Pizza","Point"
55cba2476c522cafdb05908a,"[40.7363728, -73.9919409]","Cevich","Point"
55cba2476c522cafdb05908b,"[40.6706549, -73.988805]","Uncle Arthur'S Cafe","Point"
55cba2476c522cafdb05908c,"[40.7722894, -73.9561403]","Vero","Point"
55cba2476c522cafdb05908d,"[40.6633209, -73.9608544]","Checkers","Point"
55cba2476c522cafdb05908e,"[40.573701, -74.11770899999999]","Zaghloul Grill","Point"
55cba2476c522cafdb05908f,"[40.742068, -73.982524]","Desi Galli","Point"
55cba2476c522cafdb059090,"[40.629056, -74.07692899999999]","El Patron Restaurant & Lounge","Point"
55cba2476c522cafdb059091,"[40.7649092, -73.9875608]","Poulette","Point"
55cba2476c522cafdb059092,"[40.6989841, -73.9145874]","Mangiamo Pizza","Point"
55cba2476c522cafdb059093,"[40.7481611, -73.8763858]","Broadway Bakery","Point"
55cba2476c522cafdb059094,"[40.670612, -73.9313202]","Castle Hill'S Bar & Grill","Point"
55cba2476c522cafdb059095,"[40.7331378, -74.00368069999999]","Via Carota","Point"
55cba2476c522cafdb059096,"[40.690177, -73.99620399999999]","Henry'S Express Coffee Shop","Point"
55cba2476c522cafdb059097,"[40.7846321, -73.9770127]","The Meatball Shop","Point"
55cba2476c522cafdb059098,"[40.6354866, -74.0259094]","Coffee Lab","Point"
55cba2476c522cafdb059099,"[40.789663, -73.942765]","King Food Takeout Restaurant","Point"
55cba2476c522cafdb05909a,"[40.759362, -73.8290939]","Xiang Ba La Restaurant","Point"
55cba2476c522cafdb05909b,"[40.677146, -73.9082354]","Junior #2 Pizzeria","Point"
55cba2476c522cafdb05909c,"[40.7300759, -74.003957]","The Grey Dog","Point"
55cba2476c522cafdb05909d,"[40.760846, -73.922389]","Bartolino'S Fine Italian Pizza","Point"
55cba2476c522cafdb05909e,"[40.529485, -74.16165200000002]","Bagel House","Point"
55cba2476c522cafdb05909f,"[40.620745, -74.02641]","Blimpie","Point"
55cba2476c522cafdb0590a0,"[40.7505604, -73.9875716]","Wafels & Dinges","Point"
55cba2476c522cafdb0590a1,"[40.764885, -73.810613]","Ceo","Point"
55cba2476c522cafdb0590a2,"[40.822365, -73.9002062]","Oro Bar Restaurant","Point"
55cba2476c522cafdb0590a3,"[40.797536, -73.96822399999999]","Tatz Gourmet Sweetz","Point"
55cba2476c522cafdb0590a4,"[40.7181129, -73.9859252]","New Happy Wok","Point"
55cba2476c522cafdb0590a5,"[40.72470029999999, -73.9844882]","Twist Yo","Point"
55cba2476c522cafdb0590a6,"[40.7137539, -73.8009258]","Kingstonian Caribbean Cuisine","Point"
55cba2476c522cafdb0590a7,"[40.7514468, -73.98833809999999]","Aki Sushi West","Point"
55cba2476c522cafdb0590a8,"[40.7008194, -73.91297589999999]","Place Fried Chicken","Point"
55cba2476c522cafdb0590a9,"[40.6472251, -73.8950272]","New Hong Hua","Point"
55cba2476c522cafdb0590aa,"[40.761561, -73.984968]","Canteen M","Point"
55cba2476c522cafdb0590ab,"[40.820029, -73.91623]","Kennedy Fried Chicken","Point"
55cba2476c522cafdb0590ac,"[40.761561, -73.984968]","Cloud Bar","Point"
55cba2476c522cafdb0590ad,"[40.669539, -73.90998100000002]","Bella Pizza","Point"
55cba2476c522cafdb0590ae,"[40.6062644, -73.7545588]","Little Caesars","Point"
55cba2476c522cafdb0590af,"[40.7254561, -74.0030271]","Blue Ribbon","Point"
55cba2476c522cafdb0590b0,"[40.760606, -73.8329945]","Kulu Desserts","Point"
55cba2476c522cafdb0590b1,"[40.7407656, -73.8963335]","Dunkin Donuts","Point"
55cba2476c522cafdb0590b2,"[40.784756, -73.97300899999999]","Savoury Indian Cuisine","Point"
55cba2476c522cafdb0590b3,"[40.7481136, -73.8792969]","Las Jarochitas Rest","Point"
55cba2476c522cafdb0590b4,"[40.7666136, -73.7896131]","Arya Kabob House","Point"
55cba2476c522cafdb0590b5,"[40.7498856, -73.8625244]","Fruitti Yummi Frozen Yogurt","Point"
55cba2476c522cafdb0590b6,"[40.86938139999999, -73.8444952]","Jes Distinctive Catering Inc","Point"
55cba2476c522cafdb0590b7,"[40.7604708, -73.9840731]","Roast Kitchen","Point"
55cba2476c522cafdb0590b8,"[40.735298, -73.98935]","Chef Driven Market Llc","Point"
55cba2476c522cafdb0590b9,"[40.7765762, -73.9117677]","Yogurt La Crepe","Point"
55cba2476c522cafdb0590ba,"[40.73307399999999, -74.0027719]","Holey Donuts","Point"
55cba2476c522cafdb0590bb,"[40.6808693, -73.7532471]","Mango'S Jamaican Kitchen & Grill","Point"
55cba2476c522cafdb0590bc,"[40.584185, -73.959735]","Land-O-Fun","Point"
55cba2476c522cafdb0590bd,"[40.6174305, -73.9447349]","Pizza Heaven","Point"
55cba2476c522cafdb0590be,"[40.758802, -73.830952]","Xiao Dou Hui Restaurant","Point"
55cba2476c522cafdb0590bf,"[40.601709, -74.001513]","Lazzat, Inc","Point"
55cba2476c522cafdb0590c0,"[40.5945081, -73.78942339999999]","Dunkin Donuts","Point"
55cba2476c522cafdb0590c1,"[40.734399, -73.957549]","Bakeri","Point"
55cba2476c522cafdb0590c2,"[40.717356, -74.00416899999999]","Cafe Boca Ciega","Point"
55cba2476c522cafdb0590c3,"[40.765545, -73.912892]","Saigon Internet Cafe","Point"
55cba2476c522cafdb0590c4,"[40.785407, -73.841449]","Danny'S Steakhouse","Point"
55cba2476c522cafdb0590c5,"[40.76033, -73.988631]","46Th St Station House","Point"
55cba2476c522cafdb0590c6,"[40.7130082, -74.0131689]","Conde Nast","Point"
55cba2476c522cafdb0590c7,"[40.7506294, -73.9701352]","Butter Beans (Unicef)","Point"
55cba2476c522cafdb0590c8,"[40.586165, -73.815494]","The Rock Nyc","Point"
55cba2476c522cafdb0590c9,"[40.7198009, -73.988218]","Juice Press 12","Point"
55cba2476c522cafdb0590ca,"[40.5875143, -73.81166259999999]","Uncle Louie G Ice Cream","Point"
55cba2476c522cafdb0590cb,"[40.7810516, -73.80264749999999]","The Blvd Restaurant And Lounge","Point"
55cba2476c522cafdb0590cc,"[40.776062, -73.9518727]","Cafe Jax","Point"
55cba2476c522cafdb0590cd,"[40.7367782, -73.9551236]","Saint Vitus","Point"
55cba2476c522cafdb0590ce,"[40.7014, -73.942488]","Lucas Pizzeria","Point"
55cba2476c522cafdb0590cf,"[40.7366219, -73.8778918]","Ovosodo","Point"
55cba2476c522cafdb0590d0,"[40.84946800000001, -73.842771]","Nrgize Lifestye Cafe","Point"
55cba2476c522cafdb0590d1,"[40.6001618, -73.9337116]","Knapp Bagel Cafe","Point"
55cba2476c522cafdb0590d2,"[40.7313788, -74.0030127]","Baker & Co.","Point"
55cba2476c522cafdb0590d3,"[40.732299, -73.982246]","Panada Restaurant","Point"
55cba2476c522cafdb0590d4,"[40.7160369, -74.01478089999999]","Elixir","Point"
55cba2476c522cafdb0590d5,"[40.7159365, -73.9972213]","Shanghai Asian Cuisine","Point"
55cba2476c522cafdb0590d6,"[40.70620539999999, -74.0085357]","Starbucks Coffee","Point"
55cba2476c522cafdb0590d7,"[40.7893188, -73.8453637]","Cj'S Pub","Point"
55cba2476c522cafdb0590d8,"[40.759276, -73.7691849]","Pho 32","Point"
55cba2476c522cafdb0590d9,"[40.8034893, -73.9637815]","Pita Grill","Point"
55cba2476c522cafdb0590da,"[40.5874821, -73.8119387]","Whit'S End Pizzeria","Point"
55cba2476c522cafdb0590db,"[40.7144168, -74.0072617]","By Suzette French Crepes","Point"
55cba2476c522cafdb0590dc,"[40.7775772, -73.9514873]","Gracie'S On 2Nd","Point"
55cba2476c522cafdb0590dd,"[40.8105141, -73.95326560000001]","St Nicholas Food","Point"
55cba2476c522cafdb0590de,"[40.7478955, -73.9858445]","Smash Burger","Point"
55cba2476c522cafdb0590df,"[40.770991, -73.962106]","Gina La Fornarina","Point"
55cba2476c522cafdb0590e0,"[40.7071791, -74.0050148]","Niko Niko Sushi & Bowl","Point"
55cba2476c522cafdb0590e1,"[40.71137470000001, -74.0156618]","Mighty Quinn'S Bbq","Point"
55cba2476c522cafdb0590e2,"[40.7342757, -73.8706606]","Taco Bell","Point"
55cba2476c522cafdb0590e3,"[40.75439710000001, -73.9855291]","Fika","Point"
55cba2476c522cafdb0590e4,"[40.608311, -73.919918]","Chipotle Mexican Grill #221","Point"
55cba2476c522cafdb0590e5,"[40.683081, -73.9644553]","Crownking Food Corp","Point"
55cba2476c522cafdb0590e6,"[40.6894729, -73.9791264]","Teriyaki Burrito House","Point"
55cba2476c522cafdb0590e7,"[40.8069994, -73.9170583]","Usa Superhero","Point"
55cba2476c522cafdb0590e8,"[40.68122959999999, -73.95323479999999]","Castillo Restaurant","Point"
55cba2476c522cafdb0590e9,"[40.755637, -73.9736223]","Intercontinental Barclay New York","Point"
55cba2476c522cafdb0590ea,"[40.780719, -73.952996]","Stargate Diner","Point"
55cba2476c522cafdb0590eb,"[40.7555149, -73.9944075]","Manganaro'S Hero Boy","Point"
55cba2476c522cafdb0590ec,"[40.848442, -73.934769]","Tacos Neza 24 Hrs Restaurant Mexican Corp","Point"
55cba2476c522cafdb0590ed,"[40.701963, -73.91594599999999]","La Gualacena Bar & Restaurant","Point"
55cba2476c522cafdb0590ee,"[40.7238111, -73.9923524]","Yuji Ramen","Point"
55cba2476c522cafdb0590ef,"[40.6797475, -73.94042449999999]","Pizza Chef","Point"
55cba2476c522cafdb0590f0,"[40.7524027, -73.7858023]","Fortune Garden Chinese Restaurant","Point"
55cba2476c522cafdb0590f1,"[40.8240196, -73.94514459999999]","Agave Mexican & American Grill","Point"
55cba2476c522cafdb0590f2,"[40.7565937, -73.93446089999999]","Homemade Taqueria","Point"
55cba2476c522cafdb0590f3,"[40.6807329, -73.952181]","New Bismillah","Point"
55cba2476c522cafdb0590f4,"[40.8332809, -73.9394804]","Company Catered Events","Point"
55cba2476c522cafdb0590f5,"[40.8605766, -73.8899284]","Subway","Point"
55cba2476c522cafdb0590f6,"[40.730452, -73.9860288]","Numero 28 Pizzeria","Point"
55cba2476c522cafdb0590f7,"[40.602498, -73.75179]","Deleon Bakery & Restaurant","Point"
55cba2476c522cafdb0590f8,"[40.8794154, -73.9054854]","15 Flavors","Point"
55cba2476c522cafdb0590f9,"[40.8694029, -73.9030902]","Caridad Restaurant","Point"
55cba2476c522cafdb0590fa,"[40.7635181, -73.90895809999999]","Fatty'S Cafe","Point"
55cba2476c522cafdb0590fb,"[40.8486198, -73.8547154]","15 Flavors ","Point"
55cba2476c522cafdb0590fc,"[40.7017076, -73.9970183]","Lizzmonade","Point"
55cba2476c522cafdb0590fd,"[40.7281322, -73.9996318]","Frozen Peaks","Point"
55cba2476c522cafdb0590fe,"[40.752998, -73.97705599999999]","Joe Coffee/Kiosk","Point"
55cba2476c522cafdb0590ff,"[40.7805644, -73.80206179999999]","Omani","Point"
55cba2476c522cafdb059100,"[40.87003, -73.9038577]","Tacos Y Antojios Mexicanos  La Catrina","Point"
55cba2476c522cafdb059101,"[40.7800141, -73.9534062]","Hale And Hearty","Point"
55cba2476c522cafdb059102,"[30.678081, -88.2437425]","Statue Of Liberty Deli","Point"
55cba2476c522cafdb059103,"[40.720863, -73.987291]","Subway","Point"
55cba2476c522cafdb059104,"[40.8545221, -73.8549908]","Little Caesars","Point"
55cba2476c522cafdb059105,"[40.8662521, -73.91998800000002]","Zhang Qun Empire Inc","Point"
55cba2476c522cafdb059106,"[40.7129003, -73.95766150000001]","M Shanghai","Point"
55cba2476c522cafdb059107,"[40.757446, -73.97853599999999]","New York Kimchi","Point"
55cba2476c522cafdb059108,"[40.76096, -73.926523]","Mi Espiguita","Point"
55cba2476c522cafdb059109,"[40.7287848, -73.9885944]","Kung Fu Tea","Point"
55cba2476c522cafdb05910a,"[40.71137470000001, -74.0156618]","Dig Inn Seasonal Market","Point"
55cba2476c522cafdb05910b,"[40.6031531, -74.08334289999999]","Incas Grill Peruvian Cuisine","Point"
55cba2476c522cafdb05910c,"[40.7178449, -73.994306]","Red Bubble","Point"
55cba2476c522cafdb05910d,"[40.8490666, -73.8550875]","Nana'S Kitchen","Point"
55cba2476c522cafdb05910e,"[40.65252, -73.9758389]","Adirondack","Point"
55cba2476c522cafdb05910f,"[40.7104217, -73.9631268]","Meadowsweet","Point"
55cba2476c522cafdb059110,"[40.8565006, -73.85558550000002]","Napoli Pizza Restaurant","Point"
55cba2476c522cafdb059111,"[40.590571, -74.1661072]","Mr. Pizza","Point"
55cba2476c522cafdb059112,"[40.6763523, -73.8820784]","El Nuevo Bohio Restaurant","Point"
55cba2476c522cafdb059113,"[40.7342889, -73.874517]","Nunoodle","Point"
55cba2476c522cafdb059114,"[40.7085704, -73.9611048]","Roebling Pizza","Point"
55cba2476c522cafdb059115,"[40.752527, -73.827342]","Lok Lok Restaurant","Point"
55cba2476c522cafdb059116,"[40.7623033, -73.8032173]","Jeju Do","Point"
55cba2476c522cafdb059117,"[40.75079890000001, -73.9833361]","Hole In The Wall Coffee Shop","Point"
55cba2476c522cafdb059118,"[40.718486, -73.8150849]","Panda Garden","Point"
55cba2476c522cafdb059119,"[40.806602, -73.918457]","Lin China Wok","Point"
55cba2476c522cafdb05911a,"[40.5823983, -74.1660553]","Potatopia","Point"
55cba2476c522cafdb05911b,"[40.7303486, -73.98602029999999]","Insomnia Cookies","Point"
55cba2476c522cafdb05911c,"[40.7002909, -73.9161274]","Boobietrap","Point"
55cba2476c522cafdb05911d,"[40.7334504, -73.8495985]","New Fan Shun Chinese Restaurant","Point"
55cba2476c522cafdb05911e,"[40.7293427, -73.98979109999999]","Ray'S Pizza Bagel Cafe","Point"
55cba2476c522cafdb05911f,"[40.8807921, -73.8249706]","Hungry Howies","Point"
55cba2476c522cafdb059120,"[40.828877, -73.87565049999999]","Dunkin Donuts","Point"
55cba2476c522cafdb059121,"[40.61294110000001, -74.1216104]","Victory Cantina","Point"
55cba2476c522cafdb059122,"[40.7129166, -73.8792813]","Galleria Ice Cream","Point"
55cba2476c522cafdb059123,"[40.6343828, -73.91399679999999]","Subway","Point"
55cba2476c522cafdb059124,"[40.651882, -73.931951]","Silver Krust West Indian Restaurant & Grill","Point"
55cba2476c522cafdb059125,"[40.711173, -73.94409999999999]","Mi Casita Boriquena","Point"
55cba2476c522cafdb059126,"[40.634756, -74.023112]","Taste Of China","Point"
55cba2476c522cafdb059127,"[40.6530207, -73.9500599]","Crown Fried Chicken","Point"
55cba2476c522cafdb059128,"[40.7472645, -73.8910514]","Basera Restaurant","Point"
55cba2476c522cafdb059129,"[40.8574026, -73.8861853]","Simons'S","Point"
55cba2476c522cafdb05912a,"[40.6513678, -73.94936720000001]","Kennedy Fried Chicken","Point"
55cba2476c522cafdb05912b,"[40.6542732, -73.9594161]","Tacos El Dorado","Point"
55cba2476c522cafdb05912c,"[40.7680794, -73.79070209999999]","Big Apple Chinese & Japanese Restaurant","Point"
55cba2476c522cafdb05912d,"[40.72638500000001, -74.008708]","Il Principe","Point"
55cba2476c522cafdb05912e,"[40.7828357, -73.846121]","Genaro'S Pizzeria And Restaurant","Point"
55cba2476c522cafdb05912f,"[40.7205666, -73.9845172]","Ivan Ramen","Point"
55cba2476c522cafdb059130,"[40.7427176, -73.91630549999999]","Tito Rads Grill","Point"
55cba2476c522cafdb059131,"[40.7448299, -73.99803899999999]","Bow Tie Cinemas","Point"
55cba2476c522cafdb059132,"[40.763104, -73.814846]","Hahm Ji Bach","Point"
55cba2476c522cafdb059133,"[40.7042655, -73.7997187]","Best Food Salad Bar","Point"
55cba2476c522cafdb059134,"[40.7278533, -73.9944099]","Brazilia Cafe","Point"
55cba2476c522cafdb059135,"[40.73266539999999, -73.9851719]","Wicked Wolfe Bbq","Point"
55cba2476c522cafdb059136,"[40.6998241, -73.94809819999999]","Poulet Roti","Point"
55cba2476c522cafdb059137,"[40.6997181, -73.9284993]","Archie'S","Point"
55cba2476c522cafdb059138,"[40.593214, -73.948115]","Avenue X Pizza & Grill","Point"
55cba2476c522cafdb059139,"[40.6357038, -74.0096671]","Vivi Bubble Tea","Point"
55cba2476c522cafdb05913a,"[40.71975800000001, -73.985011]","Azasu","Point"
55cba2476c522cafdb05913b,"[40.6413111, -73.77813909999999]","Qdoba Mexican Grill","Point"
55cba2476c522cafdb05913c,"[40.6313139, -74.1386361]","Sabor A Mexico","Point"
55cba2476c522cafdb05913d,"[40.7420798, -73.9826923]","Kailash Parbat","Point"
55cba2476c522cafdb05913e,"[40.665953, -73.931648]","M & L Seafood Boutique","Point"
55cba2476c522cafdb05913f,"[40.7419343, -74.00489689999999]","Mokbar","Point"
55cba2476c522cafdb059140,"[40.83025, -73.854033]","Casa De Pan Inc","Point"
55cba2476c522cafdb059141,"[40.734147, -74.0074983]","The Elk","Point"
55cba2476c522cafdb059142,"[40.831959, -73.827011]","Mama Puebla","Point"
55cba2476c522cafdb059143,"[40.729513, -73.989166]","Klong","Point"
55cba2476c522cafdb059144,"[40.75367019999999, -73.9032412]","Tiny Delicatessen","Point"
55cba2476c522cafdb059145,"[13.7085011, 100.6177619]","Lke Catering","Point"
55cba2476c522cafdb059146,"[40.760329, -73.990832]","I Heart Pizza Ny","Point"
55cba2476c522cafdb059147,"[40.7495791, -73.8858746]","Brothers Bubble Tea","Point"
55cba2476c522cafdb059148,"[40.7666603, -73.9564959]","Just Salad","Point"
55cba2476c522cafdb059149,"[40.7131789, -73.9978514]","Acccord Asian Cuisine","Point"
55cba2476c522cafdb05914a,"[40.749953, -73.81882499999999]","Yu Garden Dumpling House","Point"
55cba2476c522cafdb05914b,"[40.6320372, -74.0128356]","Park Asia Restaurant","Point"
55cba2476c522cafdb05914c,"[40.7441817, -73.9894516]","Izakaya Nomad","Point"
55cba2476c522cafdb05914d,"[40.75801999999999, -73.9749775]","The New York Palace Hotel (4Th Floor Kitchen)","Point"
55cba2476c522cafdb05914e,"[40.6047982, -73.97991569999999]","Cafe Kiev","Point"
55cba2476c522cafdb05914f,"[40.735423, -73.98292839999999]","Mezcla Restaurant","Point"
55cba2476c522cafdb059150,"[40.75801999999999, -73.9749775]","The New York Palace Hotel","Point"
55cba2476c522cafdb059151,"[40.6712038, -73.957927]","Pacificos Fine Foods","Point"
55cba2476c522cafdb059152,"[40.75801999999999, -73.9749775]","The New York Palace Hotel (C1 Level Cafeteria)","Point"
55cba2476c522cafdb059153,"[40.75801999999999, -73.9749775]","Lobby Lounge And Trouble'S Trust @ The Palace Hotel","Point"
55cba2476c522cafdb059154,"[40.8821545, -73.8822758]","Escape Restaurant & Lounge","Point"
55cba2476c522cafdb059155,"[40.74755070000001, -73.97352939999999]","Aki Sushi & Grill","Point"
55cba2476c522cafdb059156,"[40.7007175, -73.89529019999999]","Ltauha Restaurant","Point"
55cba2476c522cafdb059157,"[40.75801999999999, -73.9749775]","Pomme Palais @ The Palace Hotel","Point"
55cba2476c522cafdb059158,"[40.7060086, -74.0126296]","Mary'S Dominican Cake","Point"
55cba2476c522cafdb059159,"[40.6047726, -73.9991254]","Ting Fai Cuisine Inc","Point"
55cba2476c522cafdb05915a,"[40.7125499, -73.9487565]","Okonomi","Point"
55cba2476c522cafdb05915b,"[40.7197299, -73.9990855]","Salon De Lafayette","Point"
55cba2476c522cafdb05915c,"[40.6966154, -73.9753176]","New Dragon Restaurant","Point"
55cba2476c522cafdb05915d,"[40.756994, -73.9622984]","Town Tennis Members Club","Point"
55cba2476c522cafdb05915e,"[40.776404, -73.953208]","Abaleh","Point"
55cba2476c522cafdb05915f,"[40.7638581, -73.9742844]","Beautique","Point"
55cba2476c522cafdb059160,"[40.779526, -73.94704]","Noodle Fun","Point"
55cba2476c522cafdb059161,"[40.6905172, -73.9944272]","Bagel Cafe","Point"
55cba2476c522cafdb059162,"[40.7282641, -73.8578891]","Subway","Point"
55cba2476c522cafdb059163,"[40.7478955, -73.9858445]","Dunkin Donuts","Point"
55cba2476c522cafdb059164,"[40.676116, -73.8952431]","Spring Garden Restaurant","Point"
55cba2476c522cafdb059165,"[40.7326152, -73.98620609999999]","Viva Bubble Tea","Point"
55cba2476c522cafdb059166,"[40.7461666, -73.95665989999999]","Lic Landing By Coffeed","Point"
55cba2476c522cafdb059167,"[40.701959, -73.924409]","Joeseppi Pizzeria Restaurant","Point"
55cba2476c522cafdb059168,"[40.7114819, -74.005956]","Denny'S","Point"
55cba2476c522cafdb059169,"[40.587482, -73.95301]","Anatolian Gyro Restaurant","Point"
55cba2476c522cafdb05916a,"[40.7555453, -73.8849784]","Theater Restaurant Blvd","Point"
55cba2476c522cafdb05916b,"[40.664641, -73.734422]","Secrets","Point"
55cba2476c522cafdb05916c,"[40.7208806, -73.9946745]","Black Seed","Point"
55cba2476c522cafdb05916d,"[40.683547, -73.9663231]","Bar 21 Inc","Point"
55cba2476c522cafdb05916e,"[40.749951, -73.86210299999999]","Burger King","Point"
55cba2476c522cafdb05916f,"[40.7203786, -73.84603940000001]","Austin Public","Point"
55cba2476c522cafdb059170,"[40.7499903, -73.93971909999999]","Plaza Pizza","Point"
55cba2476c522cafdb059171,"[40.7487954, -73.8691643]","El Rincon Criollo","Point"
55cba2476c522cafdb059172,"[40.703558, -73.926226]","Leos Restaurant","Point"
55cba2476c522cafdb059173,"[40.7208416, -74.00467499999999]","Haus","Point"
55cba2476c522cafdb059174,"[40.6719058, -73.9611369]","The Local Ice Cream","Point"
55cba2476c522cafdb059175,"[40.75181800000001, -73.855712]","La Gitana # 2","Point"
55cba2476c522cafdb059176,"[40.7192886, -73.9962453]","Queen Bakery","Point"
55cba2476c522cafdb059177,"[40.680753, -73.967422]","Bar Chuko","Point"
55cba2476c522cafdb059178,"[40.7078797, -74.00654519999999]","Stout Nyc","Point"
55cba2476c522cafdb059179,"[40.74622900000001, -73.978129]","Zen Palate","Point"
55cba2476c522cafdb05917a,"[40.7169856, -73.95910169999999]","Delaware And Hudson","Point"
55cba2476c522cafdb05917b,"[40.6854922, -73.9203486]","Kaffe Kuppen","Point"
55cba2476c522cafdb05917c,"[40.7576246, -73.7888464]","Hashi Ramen & Izakaya","Point"
55cba2476c522cafdb05917d,"[40.757178, -73.829437]","Tianjin Dumpling House","Point"
55cba2476c522cafdb05917e,"[40.702326, -73.820628]","Esex Lounge","Point"
55cba2476c522cafdb05917f,"[40.719277, -73.98948299999999]","Blank","Point"
55cba2476c522cafdb059180,"[40.786592, -73.95004899999999]","Cucina Bene Pizzeria","Point"
55cba2476c522cafdb059181,"[40.839337, -73.914694]","Big Cheese Pizza","Point"
55cba2476c522cafdb059182,"[40.624877, -74.147103]","Chin Chin Palace 88 Inc","Point"
55cba2476c522cafdb059183,"[40.69146620000001, -73.98454749999999]","Jose O Shea'S/Starbucks","Point"
55cba2476c522cafdb059184,"[40.828874, -73.875694]","Star Billiards","Point"
55cba2476c522cafdb059185,"[40.7208272, -73.96004889999999]","Rough Trade","Point"
